order_id,product_id,quantity,unit_price,discount_amount,promo_id,promo_id_2,category,segment,size,cogs,order_date,payment_method,order_status,order_source,zip,region,promo_name,promo_type,discount_value,promo_channel,stackable_flag,order_year,order_month,order_dow,gross_revenue,net_revenue,line_cogs,gross_profit,discount_rate,has_promo
3823,769,4,3354.02,0.0,,,Outdoor,Activewear,M,1690.347318716418,2012-07-19,credit_card,delivered,organic_search,7936,East,,,,,,2012,7,3,13416.08,13416.08,6761.389274865672,6654.690725134328,0.0,0
3824,967,7,8366.09,0.0,,,Streetwear,Everyday,XL,6491.642357235669,2012-07-20,credit_card,returned,social_media,8844,East,,,,,,2012,7,4,58562.630000000005,58562.630000000005,45441.49650064968,13121.133499350326,0.0,0
3825,1186,4,4667.64,0.0,,,Streetwear,Performance,L,2901.113711337278,2012-07-19,credit_card,paid,organic_search,10461,East,,,,,,2012,7,3,18670.56,18670.56,11604.454845349112,7066.10515465089,0.0,0
3826,1000,3,1193.41,0.0,,,GenZ,Trendy,S,915.3845572338593,2012-07-20,credit_card,delivered,paid_search,10473,East,,,,,,2012,7,4,3580.2300000000005,3580.2300000000005,2746.153671701578,834.0763282984226,0.0,0
3827,940,8,8458.35,0.0,,,Streetwear,Everyday,S,7856.916028301888,2012-07-21,credit_card,delivered,referral,10954,East,,,,,,2012,7,5,67666.8,67666.8,62855.328226415106,4811.471773584897,0.0,0
3828,785,8,693.09,0.0,,,Outdoor,Activewear,M,441.24403558249776,2012-07-21,credit_card,delivered,organic_search,11003,East,,,,,,2012,7,5,5544.72,5544.72,3529.952284659982,2014.7677153400182,0.0,0
3829,786,4,676.38,0.0,,,Outdoor,Activewear,L,645.842443454877,2012-07-22,paypal,delivered,social_media,11003,East,,,,,,2012,7,6,2705.52,2705.52,2583.369773819508,122.15022618049215,0.0,0
3830,1085,2,1139.84,0.0,,,Outdoor,Activewear,M,895.8753686268303,2012-07-19,credit_card,delivered,organic_search,11575,East,,,,,,2012,7,3,2279.68,2279.68,1791.7507372536606,487.9292627463392,0.0,0
3831,1086,5,1111.07,0.0,,,Outdoor,Activewear,L,846.3070926979735,2012-07-22,cod,cancelled,paid_search,11575,East,,,,,,2012,7,6,5555.349999999999,5555.349999999999,4231.535463489868,1323.8145365101318,0.0,0
3832,1920,6,3366.83,0.0,,,Casual,All-weather,S,3198.272823529412,2012-07-20,apple_pay,delivered,organic_search,11715,East,,,,,,2012,7,4,20200.98,20200.98,19189.63694117647,1011.3430588235278,0.0,0
3833,445,3,11084.97,0.0,,,Streetwear,Balanced,M,7440.769443601352,2012-07-21,paypal,delivered,paid_search,11784,East,,,,,,2012,7,5,33254.909999999996,33254.909999999996,22322.308330804055,10932.601669195941,0.0,0
3837,596,4,9536.54,0.0,,,Streetwear,Everyday,S,5842.05966371134,2012-07-19,credit_card,returned,organic_search,13076,East,,,,,,2012,7,3,38146.16,38146.16,23368.23865484536,14777.921345154642,0.0,0
3838,915,1,6611.01,0.0,,,Streetwear,Performance,XL,6343.501499999999,2012-07-23,cod,returned,social_media,13204,East,,,,,,2012,7,0,6611.01,6611.01,6343.501499999999,267.5085000000008,0.0,0
3839,2204,1,1778.52,0.0,,,Outdoor,Activewear,S,1588.5002799230772,2012-07-23,credit_card,returned,direct,14055,East,,,,,,2012,7,0,1778.52,1778.52,1588.5002799230772,190.0197200769228,0.0,0
3840,2205,4,1776.03,0.0,,,Outdoor,Activewear,M,1682.5457307692304,2012-07-21,cod,delivered,email_campaign,14055,East,,,,,,2012,7,5,7104.12,7104.12,6730.182923076922,373.93707692307817,0.0,0
3841,785,1,695.69,0.0,,,Outdoor,Activewear,M,441.24403558249776,2012-07-23,credit_card,delivered,social_media,14420,East,,,,,,2012,7,0,695.69,695.69,441.24403558249776,254.4459644175023,0.0,0
3841,786,4,712.35,0.0,,,Outdoor,Activewear,L,645.842443454877,2012-07-23,credit_card,delivered,social_media,14420,East,,,,,,2012,7,0,2849.4,2849.4,2583.369773819508,266.03022618049226,0.0,0
3842,910,7,5250.02,0.0,,,Streetwear,Performance,L,4846.178815517877,2012-07-22,credit_card,delivered,referral,14428,East,,,,,,2012,7,6,36750.14,36750.14,33923.25170862514,2826.8882913748603,0.0,0
3843,769,6,3356.4,0.0,,,Outdoor,Activewear,M,1690.347318716418,2012-07-19,credit_card,delivered,social_media,15005,East,,,,,,2012,7,3,20138.4,20138.4,10142.083912298507,9996.316087701494,0.0,0
3844,770,1,3398.63,0.0,,,Outdoor,Activewear,L,3096.441927964722,2012-07-20,paypal,delivered,organic_search,15005,East,,,,,,2012,7,4,3398.63,3398.63,3096.441927964722,302.1880720352783,0.0,0
3845,2353,2,5113.29,0.0,,,Streetwear,Everyday,M,4504.993067321285,2012-07-20,credit_card,delivered,organic_search,15025,East,,,,,,2012,7,4,10226.58,10226.58,9009.98613464257,1216.5938653574303,0.0,0
3847,2064,6,6319.43,0.0,,,Streetwear,Performance,S,5307.5396937806045,2012-07-21,apple_pay,delivered,paid_search,15331,East,,,,,,2012,7,5,37916.58,37916.58,31845.23816268363,6071.341837316373,0.0,0
3848,910,3,5231.24,0.0,,,Streetwear,Performance,L,4846.178815517877,2012-07-23,cod,delivered,social_media,15377,East,,,,,,2012,7,0,15693.72,15693.72,14538.536446553633,1155.1835534463662,0.0,0
3849,1144,4,4851.44,0.0,,,Streetwear,Standard,S,4154.1068440344825,2012-07-23,cod,delivered,referral,15601,East,,,,,,2012,7,0,19405.76,19405.76,16616.42737613793,2789.3326238620684,0.0,0
3850,1001,2,4822.87,0.0,,,GenZ,Trendy,M,3874.6749767044807,2012-07-23,paypal,delivered,social_media,15656,East,,,,,,2012,7,0,9645.74,9645.74,7749.3499534089615,1896.3900465910383,0.0,0
3851,467,3,10923.31,0.0,,,Streetwear,Balanced,XL,6350.61716801092,2012-07-22,credit_card,delivered,social_media,15942,East,,,,,,2012,7,6,32769.93,32769.93,19051.851504032762,13718.078495967238,0.0,0
3852,2074,1,4025.92,0.0,,,Streetwear,Everyday,L,2954.1879360000003,2012-07-19,credit_card,delivered,organic_search,17057,East,,,,,,2012,7,3,4025.92,4025.92,2954.1879360000003,1071.7320639999998,0.0,0
3853,915,3,6770.58,0.0,,,Streetwear,Performance,XL,6343.501499999999,2012-07-20,paypal,returned,email_campaign,17329,East,,,,,,2012,7,4,20311.739999999998,20311.739999999998,19030.5045,1281.2354999999989,0.0,0
3854,1916,8,3617.11,0.0,,,Casual,All-weather,S,3381.9527860727726,2012-07-19,credit_card,returned,organic_search,17512,East,,,,,,2012,7,3,28936.88,28936.88,27055.62228858218,1881.2577114178202,0.0,0
3855,2064,5,6515.38,0.0,,,Streetwear,Performance,S,5307.5396937806045,2012-07-21,credit_card,delivered,organic_search,17930,East,,,,,,2012,7,5,32576.9,32576.9,26537.69846890302,6039.20153109698,0.0,0
3856,990,3,5371.81,0.0,,,Streetwear,Everyday,L,3895.0904670987866,2012-07-23,bank_transfer,delivered,organic_search,18020,East,,,,,,2012,7,0,16115.43,16115.43,11685.271401296359,4430.1585987036415,0.0,0
3857,396,8,10959.32,0.0,,,Streetwear,Balanced,S,10091.01225565364,2012-07-19,credit_card,cancelled,email_campaign,20164,East,,,,,,2012,7,3,87674.56,87674.56,80728.09804522913,6946.461954770872,0.0,0
3859,2332,8,5914.33,0.0,,,Streetwear,Performance,S,4554.448614669184,2012-07-21,apple_pay,delivered,email_campaign,21001,East,,,,,,2012,7,5,47314.64,47314.64,36435.588917353474,10879.051082646525,0.0,0
3861,2046,1,5189.96,0.0,,,Streetwear,Performance,L,3738.628278,2012-07-22,paypal,delivered,referral,21061,East,,,,,,2012,7,6,5189.96,5189.96,3738.628278,1451.331722,0.0,0
3862,2045,3,5444.95,0.0,,,Streetwear,Performance,M,2996.370724257556,2012-07-19,credit_card,delivered,direct,21078,East,,,,,,2012,7,3,16334.849999999999,16334.849999999999,8989.112172772668,7345.737827227331,0.0,0
3863,2054,5,6911.83,0.0,,,Streetwear,Performance,L,6718.021493857494,2012-07-20,paypal,delivered,paid_search,21090,East,,,,,,2012,7,4,34559.15,34559.15,33590.10746928747,969.0425307125333,0.0,0
3864,2012,5,4649.5,0.0,,,Streetwear,Standard,S,4277.053694454546,2012-07-21,bank_transfer,returned,organic_search,21158,East,,,,,,2012,7,5,23247.5,23247.5,21385.268472272728,1862.231527727272,0.0,0
3865,2056,3,4049.37,0.0,,,Streetwear,Performance,S,3791.8749712230215,2012-07-20,credit_card,delivered,referral,22041,East,,,,,,2012,7,4,12148.11,12148.11,11375.624913669064,772.4850863309366,0.0,0
3866,758,1,899.6,0.0,,,Outdoor,Activewear,L,845.9321908267269,2012-07-19,paypal,delivered,email_campaign,22454,East,,,,,,2012,7,3,899.6,899.6,845.9321908267269,53.6678091732731,0.0,0
3867,757,7,880.77,0.0,,,Outdoor,Activewear,M,566.9526588414495,2012-07-21,apple_pay,delivered,email_campaign,22454,East,,,,,,2012,7,5,6165.389999999999,6165.389999999999,3968.6686118901466,2196.721388109853,0.0,0
3868,2384,5,7912.48,0.0,,,Streetwear,Everyday,S,4305.373929324572,2012-07-23,credit_card,delivered,paid_search,22654,East,,,,,,2012,7,0,39562.399999999994,39562.399999999994,21526.869646622858,18035.530353377137,0.0,0
3869,767,4,1170.96,0.0,,,Outdoor,Activewear,XL,585.8980817619783,2012-07-20,paypal,delivered,social_media,22960,East,,,,,,2012,7,4,4683.84,4683.84,2343.5923270479134,2340.2476729520868,0.0,0
3870,768,6,1140.65,0.0,,,Outdoor,Activewear,S,728.9261428979906,2012-07-23,cod,delivered,email_campaign,22960,East,,,,,,2012,7,0,6843.900000000001,6843.900000000001,4373.556857387944,2470.343142612057,0.0,0
3871,785,2,719.35,0.0,,,Outdoor,Activewear,M,441.24403558249776,2012-07-21,paypal,delivered,organic_search,23838,East,,,,,,2012,7,5,1438.7,1438.7,882.4880711649955,556.2119288350045,0.0,0
3871,786,4,693.08,0.0,,,Outdoor,Activewear,L,645.842443454877,2012-07-21,paypal,delivered,organic_search,23838,East,,,,,,2012,7,5,2772.32,2772.32,2583.369773819508,188.95022618049234,0.0,0
3872,981,4,1970.32,0.0,,,Streetwear,Everyday,M,1931.28343469064,2012-07-20,credit_card,cancelled,email_campaign,24273,East,,,,,,2012,7,4,7881.28,7881.28,7725.13373876256,156.14626123743983,0.0,0
3873,989,3,5134.8,0.0,,,Streetwear,Everyday,M,2638.603092683544,2012-07-20,paypal,delivered,direct,24401,East,,,,,,2012,7,4,15404.400000000001,15404.400000000001,7915.809278050632,7488.590721949369,0.0,0
3874,725,5,1340.46,0.0,,,Outdoor,Activewear,M,1274.2470762711862,2012-07-22,cod,cancelled,social_media,25541,East,,,,,,2012,7,6,6702.3,6702.3,6371.235381355931,331.064618644069,0.0,0
3875,726,7,1301.23,0.0,,,Outdoor,Activewear,L,1274.2470762711862,2012-07-21,bank_transfer,delivered,social_media,25541,East,,,,,,2012,7,5,9108.61,9108.61,8919.729533898304,188.88046610169658,0.0,0
3876,1062,8,1860.81,0.0,,,Outdoor,Activewear,L,1710.470882022472,2012-07-19,cod,paid,direct,26201,East,,,,,,2012,7,3,14886.48,14886.48,13683.767056179777,1202.7129438202228,0.0,0
3877,1061,2,1795.92,0.0,,,Outdoor,Activewear,M,1624.2271396552335,2012-07-23,credit_card,delivered,paid_search,26201,East,,,,,,2012,7,0,3591.84,3591.84,3248.454279310467,343.3857206895332,0.0,0
3880,2047,1,4406.46,0.0,,,Streetwear,Performance,XL,2369.652074580699,2012-07-22,credit_card,delivered,email_campaign,28120,East,,,,,,2012,7,6,4406.46,4406.46,2369.652074580699,2036.8079254193012,0.0,0
3881,1174,7,7045.42,0.0,,,Streetwear,Performance,L,6582.9015,2012-07-23,apple_pay,delivered,referral,28328,East,,,,,,2012,7,0,49317.94,49317.94,46080.3105,3237.6295000000027,0.0,0
3882,2149,2,5365.5,0.0,,,Streetwear,Performance,M,4966.951499999999,2012-07-23,credit_card,delivered,organic_search,28677,East,,,,,,2012,7,0,10731.0,10731.0,9933.902999999998,797.0970000000016,0.0,0
3883,2199,7,2327.79,0.0,,,Casual,All-weather,XL,2267.9344488799543,2012-07-20,paypal,delivered,organic_search,29154,East,,,,,,2012,7,4,16294.529999999999,16294.529999999999,15875.54114215968,418.9888578403188,0.0,0
3885,1006,3,1113.62,0.0,,,GenZ,Trendy,L,619.760736,2012-07-20,credit_card,delivered,social_media,29575,East,,,,,,2012,7,4,3340.8599999999997,3340.8599999999997,1859.2822079999999,1481.5777919999998,0.0,0
3886,826,3,13312.27,0.0,,,Streetwear,Balanced,L,12093.885157049066,2012-07-23,cod,delivered,social_media,29627,East,,,,,,2012,7,0,39936.81,39936.81,36281.6554711472,3655.1545288527996,0.0,0
3887,671,2,11566.16,0.0,,,Streetwear,Everyday,XL,7866.463912105264,2012-07-23,credit_card,delivered,organic_search,30165,East,,,,,,2012,7,0,23132.32,23132.32,15732.927824210528,7399.392175789471,0.0,0
3888,967,5,8225.57,0.0,,,Streetwear,Everyday,XL,6491.642357235669,2012-07-21,credit_card,delivered,organic_search,30171,East,,,,,,2012,7,5,41127.85,41127.85,32458.211786178344,8669.638213821654,0.0,0
3889,964,4,3943.52,0.0,,,Streetwear,Everyday,S,2223.9762222529,2012-07-23,credit_card,delivered,social_media,30655,East,,,,,,2012,7,0,15774.08,15774.08,8895.9048890116,6878.175110988401,0.0,0
3890,484,6,15327.71,0.0,,,Streetwear,Balanced,S,11739.11508,2012-07-21,paypal,delivered,paid_search,30707,East,,,,,,2012,7,5,91966.26,91966.26,70434.69047999999,21531.569520000005,0.0,0
3891,1227,2,3915.33,0.0,,,Streetwear,Everyday,XL,3196.497995060721,2012-07-23,paypal,delivered,referral,30740,East,,,,,,2012,7,0,7830.66,7830.66,6392.995990121442,1437.6640098785574,0.0,0
3893,964,6,3861.05,0.0,,,Streetwear,Everyday,S,2223.9762222529,2012-07-23,credit_card,delivered,paid_search,32065,East,,,,,,2012,7,0,23166.300000000003,23166.300000000003,13343.857333517399,9822.442666482604,0.0,0
3894,757,3,912.11,0.0,,,Outdoor,Activewear,M,566.9526588414495,2012-07-19,credit_card,delivered,email_campaign,32244,East,,,,,,2012,7,3,2736.33,2736.33,1700.8579765243485,1035.4720234756514,0.0,0
3894,758,2,883.59,0.0,,,Outdoor,Activewear,L,845.9321908267269,2012-07-19,credit_card,delivered,email_campaign,32244,East,,,,,,2012,7,3,1767.18,1767.18,1691.8643816534538,75.31561834654622,0.0,0
3895,2373,2,7507.17,0.0,,,Streetwear,Everyday,M,4297.748761384616,2012-07-22,credit_card,delivered,organic_search,32244,East,,,,,,2012,7,6,15014.34,15014.34,8595.497522769232,6418.842477230768,0.0,0
3897,981,2,2088.85,0.0,,,Streetwear,Everyday,M,1931.28343469064,2012-07-22,cod,shipped,referral,32266,East,,,,,,2012,7,6,4177.7,4177.7,3862.56686938128,315.13313061871986,0.0,0
3898,1915,7,5829.49,0.0,,,Casual,All-weather,XL,3976.556930006135,2012-07-19,credit_card,delivered,direct,32746,East,,,,,,2012,7,3,40806.43,40806.43,27835.898510042945,12970.531489957055,0.0,0
3899,2055,2,6815.42,0.0,,,Streetwear,Performance,XL,6878.097761980831,2012-07-21,paypal,cancelled,organic_search,32807,East,,,,,,2012,7,5,13630.84,13630.84,13756.195523961662,-125.35552396166167,0.0,0
3901,671,5,11457.49,0.0,,,Streetwear,Everyday,XL,7866.463912105264,2012-07-23,credit_card,delivered,direct,33433,East,,,,,,2012,7,0,57287.45,57287.45,39332.31956052632,17955.13043947368,0.0,0
3903,730,7,3787.63,0.0,,,Outdoor,Activewear,L,2712.936006519685,2012-07-20,credit_card,delivered,social_media,34117,East,,,,,,2012,7,4,26513.41,26513.41,18990.552045637796,7522.857954362204,0.0,0
3904,729,7,3768.08,0.0,,,Outdoor,Activewear,M,3301.8988289055114,2012-07-20,credit_card,cancelled,paid_search,34117,East,,,,,,2012,7,4,26376.559999999998,26376.559999999998,23113.29180233858,3263.2681976614185,0.0,0
3905,609,2,10522.27,0.0,,,Streetwear,Everyday,M,8987.704230926174,2012-07-20,apple_pay,delivered,referral,34429,East,,,,,,2012,7,4,21044.54,21044.54,17975.40846185235,3069.1315381476525,0.0,0
3906,475,5,12486.04,0.0,,,Streetwear,Balanced,XL,10040.861016467206,2012-07-23,paypal,cancelled,organic_search,35633,East,,,,,,2012,7,0,62430.200000000004,62430.200000000004,50204.30508233603,12225.894917663973,0.0,0
3907,1203,3,3767.2,0.0,,,Streetwear,Everyday,XL,3634.6879408093646,2012-07-20,credit_card,cancelled,organic_search,36260,East,,,,,,2012,7,4,11301.599999999999,11301.599999999999,10904.063822428094,397.5361775719048,0.0,0
3908,1920,8,3293.77,0.0,,,Casual,All-weather,S,3198.272823529412,2012-07-19,apple_pay,delivered,email_campaign,37146,East,,,,,,2012,7,3,26350.16,26350.16,25586.182588235297,763.977411764703,0.0,0
3910,702,4,3762.18,0.0,,,Casual,All-weather,L,3306.5966583243244,2012-07-23,cod,delivered,direct,37416,East,,,,,,2012,7,0,15048.72,15048.72,13226.386633297298,1822.3333667027018,0.0,0
3911,826,6,12705.97,0.0,,,Streetwear,Balanced,L,12093.885157049066,2012-07-20,cod,delivered,direct,37711,East,,,,,,2012,7,4,76235.81999999999,76235.81999999999,72563.3109422944,3672.509057705596,0.0,0
3912,976,7,4106.47,0.0,,,Streetwear,Everyday,S,3764.050426380368,2012-07-22,paypal,delivered,paid_search,37743,East,,,,,,2012,7,6,28745.29,28745.29,26348.35298466258,2396.937015337422,0.0,0
3913,635,2,10722.66,0.0,,,Streetwear,Everyday,XL,9205.430477941176,2012-07-23,credit_card,delivered,paid_search,40216,East,,,,,,2012,7,0,21445.32,21445.32,18410.860955882352,3034.459044117648,0.0,0
3914,488,2,13092.02,0.0,,,Streetwear,Balanced,S,8786.594026891224,2012-07-20,credit_card,delivered,organic_search,40220,East,,,,,,2012,7,4,26184.04,26184.04,17573.188053782447,8610.851946217554,0.0,0
3914,565,4,10609.07,0.0,,,Streetwear,Everyday,M,9051.699823187571,2012-07-20,credit_card,delivered,organic_search,40220,East,,,,,,2012,7,4,42436.28,42436.28,36206.799292750286,6229.480707249713,0.0,0
3915,1182,5,2297.85,0.0,,,Streetwear,Performance,L,2109.539241679873,2012-07-19,cod,delivered,social_media,40353,East,,,,,,2012,7,3,11489.25,11489.25,10547.696208399366,941.5537916006342,0.0,0
3916,725,7,1380.25,0.0,,,Outdoor,Activewear,M,1274.2470762711862,2012-07-22,credit_card,delivered,referral,42518,East,,,,,,2012,7,6,9661.75,9661.75,8919.729533898304,742.020466101696,0.0,0
3916,726,3,1374.12,0.0,,,Outdoor,Activewear,L,1274.2470762711862,2012-07-22,credit_card,delivered,referral,42518,East,,,,,,2012,7,6,4122.36,4122.36,3822.7412288135583,299.61877118644134,0.0,0
3917,2380,3,3771.35,0.0,,,Streetwear,Everyday,S,2446.9426176764496,2012-07-20,apple_pay,delivered,paid_search,42718,East,,,,,,2012,7,4,11314.05,11314.05,7340.827853029348,3973.222146970651,0.0,0
3918,1942,3,1499.16,0.0,,,Outdoor,Activewear,L,1407.896983576642,2012-07-19,credit_card,delivered,social_media,43113,East,,,,,,2012,7,3,4497.4800000000005,4497.4800000000005,4223.690950729926,273.78904927007443,0.0,0
3918,1943,8,1479.84,0.0,,,Outdoor,Activewear,XL,1063.7773208540143,2012-07-19,credit_card,delivered,social_media,43113,East,,,,,,2012,7,3,11838.72,11838.72,8510.218566832114,3328.501433167885,0.0,0
3920,976,4,3861.22,0.0,,,Streetwear,Everyday,S,3764.050426380368,2012-07-21,credit_card,delivered,organic_search,44004,East,,,,,,2012,7,5,15444.88,15444.88,15056.201705521473,388.67829447852637,0.0,0
3921,671,5,11137.22,0.0,,,Streetwear,Everyday,XL,7866.463912105264,2012-07-19,credit_card,delivered,paid_search,44074,East,,,,,,2012,7,3,55686.1,55686.1,39332.31956052632,16353.780439473681,0.0,0
3922,1017,2,3443.71,0.0,,,GenZ,Trendy,M,1959.907155805093,2012-07-19,credit_card,delivered,organic_search,44087,East,,,,,,2012,7,3,6887.42,6887.42,3919.814311610186,2967.605688389814,0.0,0
3924,606,4,3943.23,0.0,,,Streetwear,Everyday,L,3552.4566728647687,2012-07-22,apple_pay,delivered,social_media,44203,East,,,,,,2012,7,6,15772.92,15772.92,14209.826691459075,1563.0933085409251,0.0,0
3925,635,7,10591.57,0.0,,,Streetwear,Everyday,XL,9205.430477941176,2012-07-19,credit_card,delivered,email_campaign,44512,East,,,,,,2012,7,3,74140.98999999999,74140.98999999999,64438.01334558823,9702.97665441176,0.0,0
3926,606,5,3955.21,0.0,,,Streetwear,Everyday,L,3552.4566728647687,2012-07-19,credit_card,delivered,paid_search,44654,East,,,,,,2012,7,3,19776.05,19776.05,17762.283364323845,2013.7666356761547,0.0,0
3927,976,1,4070.85,0.0,,,Streetwear,Everyday,S,3764.050426380368,2012-07-19,credit_card,delivered,social_media,45067,East,,,,,,2012,7,3,4070.85,4070.85,3764.050426380368,306.7995736196317,0.0,0
3928,609,4,10151.94,0.0,,,Streetwear,Everyday,M,8987.704230926174,2012-07-22,credit_card,cancelled,organic_search,45202,East,,,,,,2012,7,6,40607.76,40607.76,35950.8169237047,4656.943076295305,0.0,0
3930,1014,4,1024.34,0.0,,,GenZ,Trendy,L,951.397146,2012-07-20,apple_pay,cancelled,paid_search,46058,East,,,,,,2012,7,4,4097.36,4097.36,3805.588584,291.7714159999996,0.0,0
3931,1061,2,1809.4,0.0,,,Outdoor,Activewear,M,1624.2271396552335,2012-07-23,credit_card,delivered,paid_search,46060,East,,,,,,2012,7,0,3618.8,3618.8,3248.454279310467,370.3457206895332,0.0,0
3932,1062,6,1795.27,0.0,,,Outdoor,Activewear,L,1710.470882022472,2012-07-20,credit_card,delivered,paid_search,46060,East,,,,,,2012,7,4,10771.619999999999,10771.619999999999,10262.825292134832,508.79470786516686,0.0,0
3933,2054,1,7061.49,0.0,,,Streetwear,Performance,L,6718.021493857494,2012-07-19,paypal,delivered,referral,46151,East,,,,,,2012,7,3,7061.49,7061.49,6718.021493857494,343.46850614250616,0.0,0
3934,2400,4,1136.7,0.0,,,GenZ,Trendy,S,1053.798008379888,2012-07-22,apple_pay,delivered,social_media,46410,Central,,,,,,2012,7,6,4546.8,4546.8,4215.192033519552,331.60796648044834,0.0,0
3935,739,5,2032.73,0.0,,,Outdoor,Activewear,XL,1837.081590638298,2012-07-19,credit_card,delivered,direct,46755,East,,,,,,2012,7,3,10163.65,10163.65,9185.40795319149,978.2420468085093,0.0,0
3935,740,2,2106.72,0.0,,,Outdoor,Activewear,S,1680.804966638298,2012-07-19,credit_card,delivered,direct,46755,East,,,,,,2012,7,3,4213.44,4213.44,3361.609933276596,851.8300667234034,0.0,0
3936,976,8,3807.63,0.0,,,Streetwear,Everyday,S,3764.050426380368,2012-07-20,credit_card,delivered,organic_search,46936,East,,,,,,2012,7,4,30461.04,30461.04,30112.403411042946,348.6365889570552,0.0,0
3937,2083,6,3909.41,0.0,,,Streetwear,Everyday,XL,3180.913384396092,2012-07-23,cod,delivered,direct,47244,East,,,,,,2012,7,0,23456.46,23456.46,19085.480306376554,4370.979693623445,0.0,0
3938,976,1,3957.78,0.0,,,Streetwear,Everyday,S,3764.050426380368,2012-07-20,cod,delivered,paid_search,47382,East,,,,,,2012,7,4,3957.78,3957.78,3764.050426380368,193.729573619632,0.0,0
3939,606,8,4047.64,0.0,,,Streetwear,Everyday,L,3552.4566728647687,2012-07-19,credit_card,delivered,referral,47520,Central,,,,,,2012,7,3,32381.12,32381.12,28419.65338291815,3961.466617081849,0.0,0
3940,981,6,2139.24,0.0,,,Streetwear,Everyday,M,1931.28343469064,2012-07-21,credit_card,delivered,direct,47586,Central,,,,,,2012,7,5,12835.439999999999,12835.439999999999,11587.70060814384,1247.7393918561593,0.0,0
3941,1014,8,1071.36,0.0,,,GenZ,Trendy,L,951.397146,2012-07-21,credit_card,delivered,direct,47630,Central,,,,,,2012,7,5,8570.88,8570.88,7611.177168,959.702831999999,0.0,0
3942,2070,2,6260.71,0.0,,,Streetwear,Everyday,L,5095.98076174342,2012-07-22,credit_card,delivered,paid_search,47905,East,,,,,,2012,7,6,12521.42,12521.42,10191.96152348684,2329.4584765131603,0.0,0
3943,671,6,10987.79,0.0,,,Streetwear,Everyday,XL,7866.463912105264,2012-07-20,cod,delivered,referral,48071,East,,,,,,2012,7,4,65926.74,65926.74,47198.783472631585,18727.95652736842,0.0,0
3944,631,4,4761.04,0.0,,,Streetwear,Everyday,XL,4443.168794964029,2012-07-23,credit_card,delivered,referral,48160,East,,,,,,2012,7,0,19044.16,19044.16,17772.675179856116,1271.4848201438836,0.0,0
3945,758,8,923.1,0.0,,,Outdoor,Activewear,L,845.9321908267269,2012-07-20,bank_transfer,delivered,social_media,48362,East,,,,,,2012,7,4,7384.8,7384.8,6767.457526613815,617.3424733861848,0.0,0
3946,757,8,896.97,0.0,,,Outdoor,Activewear,M,566.9526588414495,2012-07-19,credit_card,delivered,social_media,48362,East,,,,,,2012,7,3,7175.76,7175.76,4535.621270731596,2640.138729268404,0.0,0
3948,671,3,10775.12,0.0,,,Streetwear,Everyday,XL,7866.463912105264,2012-07-21,credit_card,delivered,social_media,48390,East,,,,,,2012,7,5,32325.36,32325.36,23599.391736315793,8725.968263684208,0.0,0
3949,1053,3,3469.41,0.0,,,Casual,All-weather,M,3287.8473050362454,2012-07-19,credit_card,delivered,organic_search,48473,East,,,,,,2012,7,3,10408.23,10408.23,9863.541915108737,544.6880848912624,0.0,0
3950,2252,1,1595.57,0.0,,,Outdoor,Activewear,S,1087.4139431472274,2012-07-22,credit_card,delivered,direct,48761,East,,,,,,2012,7,6,1595.57,1595.57,1087.4139431472274,508.1560568527725,0.0,0
3950,2253,5,1626.55,0.0,,,Outdoor,Activewear,M,1250.8665609063096,2012-07-22,credit_card,delivered,direct,48761,East,,,,,,2012,7,6,8132.75,8132.75,6254.332804531548,1878.4171954684516,0.0,0
3951,2277,7,3424.04,0.0,,,Outdoor,Premium,M,3190.8545202639016,2012-07-20,credit_card,delivered,email_campaign,48846,East,,,,,,2012,7,4,23968.28,23968.28,22335.981641847313,1632.298358152686,0.0,0
3952,2359,1,5348.68,0.0,,,Streetwear,Everyday,XL,3136.7588660419133,2012-07-21,credit_card,delivered,direct,48884,East,,,,,,2012,7,5,5348.68,5348.68,3136.7588660419133,2211.921133958087,0.0,0
3953,1006,8,1074.12,0.0,,,GenZ,Trendy,L,619.760736,2012-07-19,apple_pay,delivered,social_media,49221,East,,,,,,2012,7,3,8592.96,8592.96,4958.085888,3634.8741119999995,0.0,0
3954,976,1,4019.8,0.0,,,Streetwear,Everyday,S,3764.050426380368,2012-07-19,credit_card,delivered,social_media,49323,East,,,,,,2012,7,3,4019.8,4019.8,3764.050426380368,255.74957361963197,0.0,0
3957,767,1,1122.37,0.0,,,Outdoor,Activewear,XL,585.8980817619783,2012-07-21,bank_transfer,delivered,paid_search,49426,East,,,,,,2012,7,5,1122.37,1122.37,585.8980817619783,536.4719182380215,0.0,0
3958,768,5,1145.84,0.0,,,Outdoor,Activewear,S,728.9261428979906,2012-07-21,apple_pay,delivered,email_campaign,49426,East,,,,,,2012,7,5,5729.2,5729.2,3644.6307144899533,2084.5692855100465,0.0,0
3959,2396,5,1202.94,0.0,,,GenZ,Trendy,S,799.0157764726027,2012-07-21,cod,delivered,email_campaign,49445,East,,,,,,2012,7,5,6014.700000000001,6014.700000000001,3995.0788823630137,2019.621117636987,0.0,0
3960,2053,1,3984.0,0.0,,,Streetwear,Performance,M,2068.3965302835823,2012-07-21,bank_transfer,delivered,paid_search,49456,East,,,,,,2012,7,5,3984.0,3984.0,2068.3965302835823,1915.6034697164177,0.0,0
