Date,Revenue,COGS,east_rev,total_rev_reg,east_share,senior_share,standard_share,promo_rate,avg_discount,n_returns,refund_total,n_orders,return_rate,pay_credit_card_share,pay_cod_share,pay_bank_transfer_share,device_mobile_share,device_desktop_share,aov,avg_qty,acq_email_campaign_share,acq_social_media_share,acq_organic_search_share,web_sessions,web_visitors,web_bounce,web_duration,avg_rating,n_reviews,avg_delivery_days,avg_shipping_fee
2014-10-14,5353820.23,4242284.88,2497028.33,5353820.23,0.4664012280442221,0.08333333333333333,0.013124002484483869,0.0,0.0,12.0,151379.4,204,0.058823529411764705,0.5490196078431373,0.14705882352941177,0.06862745098039216,0.47549019607843135,0.4117647058823529,26244.216813725492,4.639484978540772,0.0784313725490196,0.25,0.3431372549019608,12392.0,8920.0,0.00346,229.7,4.142857142857143,28.0,4.443181818181818,5.578068181818182
2014-10-15,3174858.73,2517101.9,1314876.5599999998,3174858.7299999995,0.4141527771221493,0.1487603305785124,0.033940593633909506,0.0,0.0,9.0,75544.66,121,0.0743801652892562,0.5619834710743802,0.12396694214876033,0.04132231404958678,0.36363636363636365,0.5041322314049587,26238.50190082645,4.567164179104478,0.12396694214876033,0.1652892561983471,0.32231404958677684,14941.0,11279.0,0.0053,228.4,4.041666666666667,24.0,4.269230769230769,4.485096153846154
2014-10-16,3035433.21,2343522.12,1705486.54,3035433.21,0.5618593531827373,0.05217391304347826,0.023836156157756472,0.0,0.0,9.0,102866.42,115,0.0782608695652174,0.5130434782608696,0.1826086956521739,0.017391304347826087,0.4608695652173913,0.3652173913043478,26395.071391304344,4.716535433070866,0.12173913043478261,0.14782608695652175,0.3391304347826087,16025.0,12454.0,0.00383,272.8,3.625,32.0,4.300970873786408,5.763883495145632
2014-10-17,3041887.24,2405340.07,1391616.43,3041887.24,0.45748455488442097,0.09565217391304348,0.004362015733364265,0.0,0.0,18.0,232683.32,115,0.1565217391304348,0.6260869565217392,0.1565217391304348,0.017391304347826087,0.5217391304347826,0.391304347826087,26451.19339130435,4.603053435114504,0.10434782608695652,0.26956521739130435,0.25217391304347825,12793.0,9282.0,0.00388,234.7,4.043478260869565,23.0,4.448979591836735,5.142755102040816
2014-10-18,3295901.64,2641429.14,1447714.26,3295901.6399999997,0.4392468034938082,0.13008130081300814,0.015530287487584128,0.0,0.0,15.0,205829.43,123,0.12195121951219512,0.5203252032520326,0.12195121951219512,0.024390243902439025,0.4634146341463415,0.34146341463414637,26795.948292682922,4.652482269503546,0.16260162601626016,0.14634146341463414,0.2926829268292683,15622.0,11140.0,0.00329,159.3,3.7333333333333334,30.0,4.653846153846154,4.97423076923077
2014-10-19,3906454.96,3097527.04,1390307.2200000002,3906454.96,0.35589997433376275,0.11392405063291139,0.024054783931260273,0.0,0.0,16.0,174165.47,158,0.10126582278481013,0.5063291139240507,0.17088607594936708,0.04430379746835443,0.43037974683544306,0.4177215189873418,24724.398481012657,4.2897727272727275,0.1518987341772152,0.189873417721519,0.310126582278481,14950.0,11746.0,0.00541,155.0,3.966666666666667,30.0,4.36231884057971,5.381739130434783
2014-10-20,4406719.83,3563304.85,2556766.96,4406719.83,0.5801973028995583,0.08465608465608465,0.02329599882913364,0.0,0.0,14.0,197465.45,189,0.07407407407407407,0.5291005291005291,0.13756613756613756,0.06349206349206349,0.43386243386243384,0.42328042328042326,23315.977936507938,4.545454545454546,0.08465608465608465,0.21693121693121692,0.31746031746031744,14868.0,12106.0,0.00487,210.9,3.861111111111111,36.0,4.408284023668639,5.014674556213018
2014-10-21,4158469.93,3334418.16,1743092.2199999997,4158469.9299999997,0.4191667246226787,0.11515151515151516,0.016505941164759126,0.0,0.0,12.0,111485.10999999999,165,0.07272727272727272,0.5272727272727272,0.2,0.05454545454545454,0.4121212121212121,0.41818181818181815,25202.84806060606,4.502645502645502,0.12727272727272726,0.2545454545454545,0.26666666666666666,15123.0,11498.0,0.00499,276.3,3.84375,32.0,4.4475524475524475,5.235664335664336
2014-10-22,3185076.38,2622321.88,1451176.03,3185076.38,0.45561734064286397,0.14414414414414414,0.017850984785488883,0.0,0.0,8.0,67082.19,111,0.07207207207207207,0.4864864864864865,0.13513513513513514,0.07207207207207207,0.40540540540540543,0.3963963963963964,28694.3818018018,4.6115702479338845,0.0990990990990991,0.22522522522522523,0.34234234234234234,15703.0,12727.0,0.00516,278.5,4.321428571428571,28.0,4.33,5.6994
2014-10-23,3397945.31,2701811.9,1911894.8399999999,3397945.3099999996,0.5626620400197083,0.109375,0.002606121991998747,0.0,0.0,9.0,70911.81999999999,128,0.0703125,0.609375,0.109375,0.0625,0.421875,0.4140625,26546.447734374997,4.287671232876712,0.1015625,0.1875,0.3515625,14961.0,11645.0,0.00507,311.8,3.8076923076923075,26.0,4.4033613445378155,4.587983193277311
2014-10-24,2910624.78,2393219.16,1125503.36,2910624.78,0.3866878918003303,0.13793103448275862,0.008568503975974532,0.0,0.0,8.0,40629.72,116,0.06896551724137931,0.4827586206896552,0.1724137931034483,0.05172413793103448,0.4396551724137931,0.4051724137931034,25091.592931034484,4.417322834645669,0.1206896551724138,0.21551724137931033,0.3017241379310345,14037.0,11129.0,0.00562,272.2,4.357142857142857,42.0,4.65,4.4435
2014-10-25,3710088.5,3052761.25,2047167.5599999998,3710088.5,0.5517840234808414,0.12258064516129032,0.007810662737560033,0.0,0.0,10.0,232720.16999999998,155,0.06451612903225806,0.4967741935483871,0.1032258064516129,0.06451612903225806,0.4064516129032258,0.41935483870967744,23936.05483870968,4.357142857142857,0.1032258064516129,0.2645161290322581,0.25161290322580643,14637.0,11786.0,0.00429,137.4,3.7941176470588234,34.0,4.378571428571429,5.130785714285714
2014-10-26,3332635.64,2620840.72,1615941.37,3332635.6399999997,0.48488390107956725,0.09090909090909091,0.024133769391003694,0.0,0.0,9.0,85320.45,154,0.05844155844155844,0.5909090909090909,0.15584415584415584,0.032467532467532464,0.5324675324675324,0.3051948051948052,21640.491168831173,4.3274853801169595,0.09740259740259741,0.15584415584415584,0.2922077922077922,13360.0,9804.0,0.00427,177.6,3.4615384615384617,26.0,4.601449275362318,5.691521739130434
2014-10-27,5247620.14,4151809.58,2592445.39,5247620.14,0.4940230658540007,0.09722222222222222,0.018721322690860773,0.0,0.0,8.0,103981.21,216,0.037037037037037035,0.5601851851851852,0.16666666666666666,0.037037037037037035,0.4351851851851852,0.4166666666666667,24294.537685185183,4.551181102362205,0.10185185185185185,0.16203703703703703,0.33796296296296297,15039.0,11386.0,0.00437,191.4,3.857142857142857,28.0,4.473684210526316,5.029315789473684
2014-10-28,6122484.1,4933576.08,2583878.9099999997,6122484.1,0.4220311343887361,0.112,0.01768960249321024,0.0,0.0,11.0,152369.33,250,0.044,0.652,0.1,0.048,0.5,0.376,24489.9364,4.595890410958904,0.104,0.192,0.316,14021.0,10144.0,0.00396,209.1,3.6551724137931036,29.0,4.579399141630901,4.866781115879829
2014-10-29,6191276.35,4949513.22,2872417.24,6191276.350000001,0.463945893805887,0.128,0.016620976707008076,0.0,0.0,10.0,184716.25,250,0.04,0.54,0.128,0.048,0.456,0.368,24765.105399999997,4.609489051094891,0.148,0.188,0.324,15156.0,11304.0,0.00445,286.2,4.0,27.0,4.50462962962963,4.488935185185185
2014-10-30,6250389.79,4894988.48,3040943.81,6250389.79,0.48652066705747005,0.1417004048582996,0.024950120750789208,0.0,0.0,7.0,74090.13,247,0.02834008097165992,0.562753036437247,0.15384615384615385,0.05263157894736842,0.4493927125506073,0.41295546558704455,25305.22182186235,4.37123745819398,0.12955465587044535,0.1862348178137652,0.30364372469635625,11932.0,8733.0,0.00367,249.9,4.375,32.0,4.688995215311005,4.738803827751196
2014-10-31,4687679.79,3734196.88,2523774.86,4687679.79,0.5383846536156003,0.13526570048309178,0.004251062549645696,0.0,0.0,12.0,234147.31,207,0.057971014492753624,0.5314009661835749,0.14009661835748793,0.07729468599033816,0.463768115942029,0.40096618357487923,22645.79608695652,4.29957805907173,0.1111111111111111,0.15942028985507245,0.37681159420289856,12268.0,9791.0,0.00458,291.0,4.173913043478261,23.0,4.576719576719577,5.534867724867724
2014-11-01,4474322.51,3463929.06,2286457.9699999997,4474322.51,0.5110176937156011,0.11560693641618497,0.0034587292188734066,0.0,0.0,2.0,44365.97,173,0.011560693641618497,0.5491329479768786,0.12138728323699421,0.03468208092485549,0.43352601156069365,0.4508670520231214,25863.135895953757,4.561855670103093,0.12138728323699421,0.12716763005780346,0.3815028901734104,12350.0,9430.0,0.00396,132.8,3.769230769230769,26.0,4.48051948051948,3.529220779220779
2014-11-02,3503909.61,2759213.27,1836629.6700000002,3503909.6100000003,0.5241658245858688,0.11382113821138211,0.0,0.0,0.0,15.0,288790.6,123,0.12195121951219512,0.5284552845528455,0.17073170731707318,0.11382113821138211,0.4796747967479675,0.3983739837398374,28487.07,4.547445255474453,0.13821138211382114,0.2764227642276423,0.24390243902439024,9858.0,7662.0,0.00479,213.1,4.0,24.0,4.613207547169812,4.30688679245283
2014-11-03,2511155.37,1925980.79,1076619.36,2511155.37,0.42873466646550035,0.125,0.023934066652355323,0.0,0.0,9.0,102983.75,104,0.08653846153846154,0.5961538461538461,0.1346153846153846,0.057692307692307696,0.47115384615384615,0.36538461538461536,24145.724711538463,4.327586206896552,0.15384615384615385,0.22115384615384615,0.2980769230769231,9271.0,7343.0,0.00336,281.7,4.206896551724138,29.0,4.0978260869565215,5.903804347826087
2014-11-04,1758772.81,1413005.18,974575.6500000001,1758772.81,0.5541225361563329,0.09375,0.0017130069232762358,0.0,0.0,13.0,127601.16,64,0.203125,0.4375,0.1875,0.109375,0.484375,0.390625,27480.825156249997,4.242857142857143,0.140625,0.140625,0.359375,12479.0,9521.0,0.00322,230.8,3.84,25.0,4.181818181818182,4.308363636363636
2014-11-05,2080412.08,1649512.63,955858.9900000001,2080412.08,0.4594565659318802,0.12195121951219512,0.00719029664546074,0.0,0.0,6.0,69875.57,82,0.07317073170731707,0.524390243902439,0.12195121951219512,0.07317073170731707,0.4634146341463415,0.35365853658536583,25370.87902439024,4.43956043956044,0.10975609756097561,0.2682926829268293,0.23170731707317074,11136.0,8963.0,0.00375,210.1,4.041666666666667,24.0,3.9402985074626864,6.007313432835821
2014-11-06,2338580.92,1815525.82,1017584.9600000002,2338580.92,0.43512924923718277,0.14285714285714285,0.03272746277259459,0.0,0.0,4.0,96785.68,91,0.04395604395604396,0.5054945054945055,0.17582417582417584,0.04395604395604396,0.5054945054945055,0.32967032967032966,25698.691428571427,4.772277227722772,0.17582417582417584,0.18681318681318682,0.26373626373626374,13338.0,9880.0,0.00413,243.3,3.5925925925925926,27.0,4.467532467532467,4.560779220779221
2014-11-07,2391118.65,1914802.56,1410639.57,2391118.6500000004,0.5899496329887268,0.07407407407407407,0.016891821742095484,0.0,0.0,12.0,124097.75,81,0.14814814814814814,0.6049382716049383,0.09876543209876543,0.07407407407407407,0.5679012345679012,0.24691358024691357,29519.983333333334,4.876404494382022,0.1728395061728395,0.24691358024691357,0.2839506172839506,10458.0,7811.0,0.00483,207.9,4.178571428571429,28.0,4.465753424657534,3.2883561643835617
2014-11-08,2603594.99,2058134.47,1211346.82,2603594.99,0.4652593143912909,0.11864406779661017,0.0,0.0,0.0,9.0,149851.07,118,0.07627118644067797,0.5169491525423728,0.1694915254237288,0.00847457627118644,0.4745762711864407,0.3644067796610169,22064.3643220339,4.474452554744525,0.09322033898305085,0.2457627118644068,0.2627118644067797,11955.0,8407.0,0.00325,238.1,3.8,30.0,4.448979591836735,6.091632653061224
2014-11-09,3896973.5,2948324.76,1849521.95,3896973.5,0.474604702854664,0.11242603550295859,0.009472769060400333,0.0,0.0,12.0,157716.49,169,0.07100591715976332,0.6094674556213018,0.13609467455621302,0.05325443786982249,0.42011834319526625,0.4437869822485207,23059.01479289941,4.481481481481482,0.09467455621301775,0.20710059171597633,0.3136094674556213,11303.0,8853.0,0.00463,292.5,4.0,22.0,4.34640522875817,5.546013071895425
2014-11-10,3578790.21,2955883.0,1753470.2400000002,3578790.21,0.4899617292738711,0.11585365853658537,0.047929277754450994,0.0,0.0,6.0,72317.9,164,0.036585365853658534,0.5670731707317073,0.12804878048780488,0.036585365853658534,0.4817073170731707,0.40853658536585363,21821.891524390245,4.288770053475936,0.17073170731707318,0.16463414634146342,0.3170731707317073,11746.0,8557.0,0.00432,231.7,3.72,25.0,4.533333333333333,6.226933333333333
2014-11-11,3265211.84,2544268.23,1558076.0700000003,3265211.84,0.4771745743761607,0.09482758620689655,0.0,0.0,0.0,7.0,72703.55,116,0.0603448275862069,0.5517241379310345,0.12931034482758622,0.08620689655172414,0.4396551724137931,0.4051724137931034,28148.37793103448,4.471830985915493,0.13793103448275862,0.1724137931034483,0.3448275862068966,13374.0,10001.0,0.00382,293.5,4.0,26.0,4.6571428571428575,5.611714285714286
2014-11-12,2687977.35,2131053.41,1133117.81,2687977.3499999996,0.42155035644180566,0.15079365079365079,0.024731398871348377,0.0,0.0,7.0,94207.25,126,0.05555555555555555,0.49206349206349204,0.1984126984126984,0.047619047619047616,0.4444444444444444,0.40476190476190477,21333.15357142857,4.469798657718121,0.12698412698412698,0.2222222222222222,0.2698412698412698,12915.0,9215.0,0.00363,302.8,3.9655172413793105,29.0,4.517857142857143,5.958928571428571
2014-11-13,3661668.42,2973473.14,1848097.52,3661668.42,0.5047146022031127,0.11290322580645161,0.0,0.0,0.0,16.0,227927.84,124,0.12903225806451613,0.5725806451612904,0.11290322580645161,0.06451612903225806,0.45161290322580644,0.3467741935483871,29529.584032258063,4.612244897959184,0.12903225806451613,0.20161290322580644,0.27419354838709675,12214.0,9340.0,0.00326,266.7,4.0,29.0,4.387387387387387,5.005135135135135
2014-11-14,4104922.66,3206387.48,1866891.7799999998,4104922.6599999997,0.4547934113818359,0.12269938650306748,0.005427459137561437,0.0,0.0,5.0,60886.22,163,0.03067484662576687,0.6380368098159509,0.09815950920245399,0.049079754601226995,0.4294478527607362,0.3803680981595092,25183.574601226996,4.216216216216216,0.13496932515337423,0.17177914110429449,0.25153374233128833,12350.0,9904.0,0.00385,278.6,3.8846153846153846,26.0,4.469387755102041,5.670680272108844
2014-11-15,3332537.35,2666922.09,1495293.95,3332537.35,0.44869533120161426,0.14556962025316456,0.0,0.0,0.0,10.0,93556.58,158,0.06329113924050633,0.4873417721518987,0.13924050632911392,0.0379746835443038,0.47468354430379744,0.4177215189873418,21092.0085443038,4.268156424581005,0.18354430379746836,0.189873417721519,0.27848101265822783,14001.0,10578.0,0.00481,220.0,3.689655172413793,29.0,4.423357664233577,6.617445255474453
2014-11-16,3926705.12,3165100.53,1676804.6600000001,3926705.12,0.42702586742749865,0.13836477987421383,0.004195728860841987,0.0,0.0,8.0,58815.92,159,0.050314465408805034,0.5408805031446541,0.16352201257861634,0.05660377358490566,0.4088050314465409,0.44654088050314467,24696.258616352203,4.532258064516129,0.16981132075471697,0.1509433962264151,0.2641509433962264,12751.0,9058.0,0.00576,110.9,3.869565217391304,23.0,4.649253731343284,4.545970149253731
2014-11-17,3901928.25,3135379.39,1482774.78,3901928.25,0.3800107754416038,0.16,0.0,0.0,0.0,13.0,85491.55,150,0.08666666666666667,0.56,0.07333333333333333,0.06,0.44666666666666666,0.4266666666666667,26012.855,4.5813953488372094,0.14,0.21333333333333335,0.3,13636.0,10191.0,0.00494,259.3,3.7083333333333335,24.0,4.36231884057971,4.966811594202898
2014-11-18,2299920.21,1777742.22,1195058.04,2299920.21,0.5196084780697675,0.0970873786407767,0.026749358404916143,0.0,0.0,9.0,84010.54,103,0.08737864077669903,0.3883495145631068,0.1553398058252427,0.0970873786407767,0.49514563106796117,0.32038834951456313,22329.32242718447,4.5,0.0970873786407767,0.18446601941747573,0.32038834951456313,11650.0,9470.0,0.00554,283.4,4.08,25.0,4.786516853932584,5.117640449438203
2014-11-19,2365334.24,2037392.28,1198261.31,2365334.2399999998,0.5065928060974588,0.09523809523809523,0.0028123974563527224,0.4016393442622951,1331.5267213114755,6.0,74853.81,105,0.05714285714285714,0.5428571428571428,0.19047619047619047,0.02857142857142857,0.37142857142857144,0.5333333333333333,22526.99276190476,4.245901639344262,0.09523809523809523,0.22857142857142856,0.3047619047619048,14539.0,11513.0,0.00519,224.9,3.652173913043478,23.0,4.531914893617022,5.822234042553191
2014-11-20,2712056.74,2364468.06,1223921.2700000003,2712056.7399999998,0.4512889616018876,0.1484375,0.005527303237763381,0.5947712418300654,1503.450980392157,11.0,266162.4,128,0.0859375,0.578125,0.125,0.078125,0.3671875,0.453125,21187.94328125,4.26797385620915,0.1484375,0.1796875,0.3671875,11778.0,9547.0,0.00334,126.5,3.814814814814815,27.0,4.298245614035087,7.9271052631578955
2014-11-21,2642726.69,2469983.77,1385765.4400000002,2642726.69,0.5243695631650809,0.0684931506849315,0.025048878588349217,0.9090909090909091,2650.2005454545456,10.0,65585.20000000001,146,0.0684931506849315,0.4931506849315068,0.13013698630136986,0.0684931506849315,0.4452054794520548,0.4383561643835616,18100.867739726025,4.618181818181818,0.136986301369863,0.2671232876712329,0.3082191780821918,14690.0,10969.0,0.00563,133.5,4.0,40.0,4.716535433070866,5.747716535433071
2014-11-22,2355839.63,2373102.5,1060814.7600000002,2355839.6300000004,0.45029158457615387,0.14925373134328357,0.005888091796808766,1.0,3001.0696178343946,9.0,67915.02,134,0.06716417910447761,0.5298507462686567,0.1044776119402985,0.06716417910447761,0.4552238805970149,0.3208955223880597,17580.89276119403,4.490445859872612,0.12686567164179105,0.2462686567164179,0.3208955223880597,11106.0,8861.0,0.004,192.6,3.838709677419355,31.0,4.5508474576271185,7.048559322033898
2014-11-23,2702782.41,2732923.6,1234002.3,2702782.41,0.4565673860516208,0.09375,0.012423933897068688,1.0,2937.8066304347826,7.0,100542.82,160,0.04375,0.5,0.1625,0.03125,0.4125,0.45,16892.390062500002,4.690217391304348,0.15625,0.2125,0.2375,11209.0,8434.0,0.00378,172.4,4.416666666666667,24.0,4.386861313868613,7.115912408759124
2014-11-24,2994851.12,2989623.83,1110433.3900000001,2994851.12,0.37078083200342865,0.12025316455696203,0.010046162161142754,1.0,3203.049251336898,10.0,104888.15,158,0.06329113924050633,0.5506329113924051,0.15822784810126583,0.0759493670886076,0.4430379746835443,0.3860759493670886,18954.75392405063,4.705882352941177,0.12658227848101267,0.189873417721519,0.2974683544303797,11794.0,9133.0,0.00471,189.7,4.212121212121212,33.0,4.36551724137931,6.064551724137931
2014-11-25,1951300.95,1961306.08,678006.81,1951300.95,0.3474639880639632,0.0970873786407767,0.0,1.0,3279.4973109243697,12.0,195651.28000000003,103,0.11650485436893204,0.5533980582524272,0.13592233009708737,0.02912621359223301,0.3592233009708738,0.47572815533980584,18944.66941747573,4.3277310924369745,0.13592233009708737,0.14563106796116504,0.30097087378640774,13405.0,10873.0,0.00448,215.9,4.147058823529412,34.0,4.230769230769231,7.027582417582417
2014-11-26,3005133.94,3070985.43,1532074.4800000002,3005133.9400000004,0.5098190332241896,0.12857142857142856,0.01423420082234338,1.0,3376.554831460674,16.0,172245.6,140,0.11428571428571428,0.5142857142857142,0.15,0.06428571428571428,0.4357142857142857,0.4714285714285714,21465.242428571433,5.162921348314606,0.12857142857142856,0.2357142857142857,0.2357142857142857,13829.0,10685.0,0.00372,156.6,3.7037037037037037,27.0,4.418032786885246,4.510245901639344
2014-11-27,4582936.62,4552287.3,2470011.87,4582936.62,0.538958330608552,0.09931506849315068,0.018830415333127605,1.0,2603.9411079545457,7.0,58111.96,292,0.023972602739726026,0.5102739726027398,0.15753424657534246,0.0684931506849315,0.4280821917808219,0.4315068493150685,15694.988424657531,4.411931818181818,0.0958904109589041,0.1917808219178082,0.339041095890411,11438.0,8649.0,0.00434,210.8,3.76,25.0,4.354961832061068,7.919770992366412
2014-11-28,3803816.23,3776489.22,2058923.9,3803816.2299999995,0.5412784886298254,0.11153846153846154,0.020281311013807833,1.0,2392.3371698113206,9.0,138790.47999999998,260,0.03461538461538462,0.5653846153846154,0.1346153846153846,0.046153846153846156,0.46153846153846156,0.39615384615384613,14630.06242307692,4.518867924528302,0.15384615384615385,0.16153846153846155,0.2923076923076923,11931.0,8377.0,0.00552,181.5,3.7333333333333334,30.0,4.504464285714286,8.541517857142857
2014-11-29,3693923.36,3714680.69,1897593.2899999998,3693923.36,0.5137067299631252,0.0963855421686747,0.028187425631916736,1.0,2414.32908496732,9.0,256226.21,249,0.03614457831325301,0.5220883534136547,0.20080321285140562,0.0321285140562249,0.4578313253012048,0.40562248995983935,14835.03357429719,4.379084967320262,0.0963855421686747,0.20481927710843373,0.2971887550200803,13244.0,10019.0,0.00377,276.7,4.088235294117647,34.0,4.4186046511627906,9.833488372093022
2014-11-30,4164373.0,4139199.1,2128695.0200000005,4164373.000000001,0.5111681926666992,0.14028776978417265,0.04212911283403289,1.0,2464.125946745562,6.0,166224.14,278,0.02158273381294964,0.5287769784172662,0.1510791366906475,0.0539568345323741,0.460431654676259,0.43884892086330934,14979.758992805755,4.535502958579881,0.09352517985611511,0.24820143884892087,0.30935251798561153,12733.0,9914.0,0.00361,101.6,3.909090909090909,22.0,4.49003984063745,8.513466135458168
2014-12-01,3293606.72,3371041.49,1316146.7399999998,3293606.7199999997,0.3996065261853728,0.12807881773399016,0.025785850351920582,1.0,2645.4673092369476,5.0,42633.81,203,0.024630541871921183,0.5467980295566502,0.1477832512315271,0.059113300492610835,0.43842364532019706,0.39408866995073893,16224.663645320197,4.497991967871486,0.13793103448275862,0.1724137931034483,0.30049261083743845,13705.0,9764.0,0.00551,183.5,4.111111111111111,27.0,4.588888888888889,9.159722222222221
2014-12-02,1913468.28,1934027.84,752669.18,1913468.2800000003,0.393353361467795,0.12222222222222222,0.012679849597506785,1.0,3715.472815533981,8.0,79069.0,90,0.08888888888888889,0.5444444444444444,0.06666666666666667,0.022222222222222223,0.4222222222222222,0.4777777777777778,21260.75866666667,4.262135922330097,0.13333333333333333,0.2777777777777778,0.18888888888888888,13930.0,10971.0,0.00352,185.6,4.142857142857143,28.0,4.390243902439025,3.9285365853658534
2014-12-03,1725054.96,1639460.56,928092.7899999999,1725054.96,0.5380076644050807,0.12658227848101267,0.0030385234798548095,1.0,3965.643103448276,9.0,177323.46,79,0.11392405063291139,0.6329113924050633,0.13924050632911392,0.02531645569620253,0.3924050632911392,0.379746835443038,21836.138734177213,4.103448275862069,0.13924050632911392,0.21518987341772153,0.34177215189873417,12384.0,9270.0,0.00542,261.1,4.0588235294117645,34.0,4.472972972972973,7.346081081081081
2014-12-04,1490172.71,1377244.92,924640.48,1490172.71,0.6204921575835327,0.10227272727272728,0.0,1.0,2921.907549019608,9.0,49621.9,88,0.10227272727272728,0.4659090909090909,0.13636363636363635,0.06818181818181818,0.48863636363636365,0.36363636363636365,16933.78079545454,4.4411764705882355,0.125,0.22727272727272727,0.25,14206.0,10153.0,0.00575,255.7,3.9166666666666665,24.0,4.487804878048781,7.02
2014-12-05,1855814.16,1814623.65,849233.8,1855814.1600000001,0.45760713454196295,0.09183673469387756,0.0,1.0,3093.0240833333332,5.0,74300.36,98,0.05102040816326531,0.5816326530612245,0.1836734693877551,0.01020408163265306,0.5,0.41836734693877553,18936.87918367347,4.566666666666666,0.15306122448979592,0.19387755102040816,0.1836734693877551,13501.0,10608.0,0.00404,232.4,3.8,30.0,4.093023255813954,7.056627906976744
2014-12-06,2498471.96,2457252.11,1296505.05,2498471.96,0.5189191917126819,0.09230769230769231,0.0,1.0,3142.732327044025,9.0,97081.51000000001,130,0.06923076923076923,0.5461538461538461,0.13846153846153847,0.038461538461538464,0.45384615384615384,0.38461538461538464,19219.015076923075,4.30188679245283,0.11538461538461539,0.2153846153846154,0.34615384615384615,12995.0,9605.0,0.00507,282.3,4.241379310344827,29.0,4.525862068965517,8.708362068965517
2014-12-07,2209128.82,2214964.0,845643.6,2209128.82,0.3827950603623016,0.10884353741496598,0.0,1.0,2524.718628571429,7.0,41933.380000000005,147,0.047619047619047616,0.564625850340136,0.11564625850340136,0.05442176870748299,0.42857142857142855,0.43537414965986393,15028.087210884356,4.331428571428572,0.061224489795918366,0.20408163265306123,0.3401360544217687,14178.0,10013.0,0.0033,151.4,3.6363636363636362,22.0,4.392307692307693,9.499076923076924
2014-12-08,3029845.63,2938276.72,1488048.46,3029845.63,0.49113012401229167,0.09895833333333333,0.02288061454800917,1.0,2611.935775862069,12.0,155722.57,192,0.0625,0.515625,0.16666666666666666,0.052083333333333336,0.4479166666666667,0.4427083333333333,15780.445989583333,4.353448275862069,0.125,0.21875,0.3177083333333333,10946.0,7808.0,0.00535,165.9,3.814814814814815,27.0,4.632530120481928,7.609457831325302
2014-12-09,3265900.4,3069037.78,1522100.58,3265900.4000000004,0.4660584811465775,0.12777777777777777,0.003369940491755352,1.0,3010.046451612903,16.0,125971.79000000001,180,0.08888888888888889,0.5722222222222222,0.15,0.05,0.40555555555555556,0.4,18143.891111111112,4.585253456221198,0.13333333333333333,0.18888888888888888,0.3277777777777778,15116.0,10581.0,0.00449,174.4,4.535714285714286,28.0,4.208053691275167,7.061677852348994
2014-12-10,2659858.85,2559688.79,1575306.78,2659858.85,0.5922520211927786,0.1773049645390071,0.0,1.0,3166.498690476191,10.0,78890.02,141,0.07092198581560284,0.5886524822695035,0.16312056737588654,0.0425531914893617,0.44680851063829785,0.40425531914893614,18864.247163120566,4.446428571428571,0.1702127659574468,0.1276595744680851,0.24822695035460993,13155.0,10761.0,0.0043,151.1,4.0,34.0,4.716666666666667,6.536666666666666
2014-12-11,2499031.03,2479880.93,1048803.46,2499031.0300000003,0.41968404850099034,0.06766917293233082,0.0,1.0,3309.9749668874174,16.0,196988.08,133,0.12030075187969924,0.518796992481203,0.17293233082706766,0.06015037593984962,0.45112781954887216,0.40601503759398494,18789.706992481202,4.629139072847682,0.09022556390977443,0.19548872180451127,0.2857142857142857,12828.0,10374.0,0.00451,220.4,3.5185185185185186,27.0,4.5,8.936440677966102
2014-12-12,2451281.84,2348048.7,1010490.6900000001,2451281.84,0.41222950111685247,0.18309859154929578,0.0,1.0,2918.1925,12.0,93207.7,142,0.08450704225352113,0.5070422535211268,0.15492957746478872,0.035211267605633804,0.4084507042253521,0.45774647887323944,17262.548169014084,4.619047619047619,0.14084507042253522,0.19014084507042253,0.33098591549295775,14397.0,10681.0,0.00423,137.5,4.142857142857143,28.0,4.579831932773109,8.88126050420168
2014-12-13,2618181.33,2655502.75,989619.44,2618181.33,0.3779797176996904,0.10493827160493827,0.0016553971836626,1.0,2785.299361702128,16.0,130329.21,162,0.09876543209876543,0.4691358024691358,0.15432098765432098,0.05555555555555555,0.4876543209876543,0.35185185185185186,16161.613148148148,4.7287234042553195,0.11728395061728394,0.15432098765432098,0.3333333333333333,15411.0,12030.0,0.00537,148.9,3.642857142857143,28.0,4.45,9.262
2014-12-14,2868448.18,2822169.24,1446708.05,2868448.1799999997,0.5043521650790289,0.08333333333333333,0.011190970861464197,1.0,2607.680181818182,12.0,95255.6,180,0.06666666666666667,0.5444444444444444,0.15,0.06666666666666667,0.49444444444444446,0.4111111111111111,15935.823222222221,4.322727272727272,0.11666666666666667,0.17777777777777778,0.32222222222222224,12133.0,9704.0,0.00489,263.5,4.0,37.0,4.357142857142857,8.234805194805196
2014-12-15,3675108.42,3622573.69,1813912.77,3675108.42,0.493567144884395,0.1,0.0,1.0,2597.249717314488,9.0,64982.28,240,0.0375,0.5416666666666666,0.125,0.0625,0.4166666666666667,0.44583333333333336,15312.95175,4.4522968197879855,0.12916666666666668,0.14166666666666666,0.3541666666666667,14071.0,10058.0,0.00573,276.5,4.0,36.0,4.582159624413146,8.996384976525821
